status	url
200	http://dcs.suzuki.de/Login_SSO/loginaction.do
200	http://external-content.duckduckgo.com/ip3/dcs.suzuki.de.ico
404	http://external-content.duckduckgo.com/ip3/dcs.suzukiauto.co.za.ico
200	https://dcs.suzuki.de/Login_SSO/sie/login/login.jsp;jsessionid=3713306B8968B52AF3AD7C741EB0B7F1
200	https://dcs.suzuki.de/asap/common/dealer/start.asap?cid=40522
200	https://dcs.suzuki.de/asap/common/dealer/start.asap?cid=84620
200	https://dcs.suzukiauto.co.za/
200	https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/SWIFT_AZG412_AZG413D_AZG416/Top/head.html
200	https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/SX4_RW415_RW416_RW420/Top/ModelSelect.html
