url	status	checked_utc
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENACB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENACB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENACB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENACB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENACB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENADB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAEB2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA1A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA1B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA1C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA2A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA2B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFA2C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB0A/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB0B/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB0C/index.html	404	2026-06-27T03:19:40.116439+00:00
https://dcs.suzukiauto.co.za/Upload/Downloads/Service/ServiceManuals/ALTO/xml/AENAFB1A/index.html	404	2026-06-27T03:19:40.116439+00:00
